"Name","test_score","fold","multimodal_state","model","dataset","Created","Runtime","State","e5_model_name","git","Sweep"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_text_only_0","0.9493579493579494","0","text_only","TabM Ⓜ️","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:09:00.000Z","2137","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_text_only_1","0.9562509562509564","1","text_only","TabM Ⓜ️","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:47:37.000Z","1377","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_text_only_2","0.9605609605609606","2","text_only","TabM Ⓜ️","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:18:26.000Z","1108","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","0.9535769535769535","3","text_only","TabM Ⓜ️","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:51:22.000Z","466","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","0.9534849534849535","4","text_only","TabM Ⓜ️","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T23:15:30.000Z","465","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_all_0","0.9928159928159929","0","all","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:19:44.000Z","1627","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_all_1","0.9947969947969948","1","all","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:57:21.000Z","1225","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_all_2","0.9944749944749944","2","all","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:28:00.000Z","2544","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_all_3","0.9916774916774918","3","all","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:58:52.000Z","1799","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_all_4","0.9918034918034917","4","all","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T23:29:10.000Z","1812","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_no_text_0","0.991100991100991","0","no_text","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:17:40.000Z","7","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_no_text_1","0.9920854920854921","1","no_text","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:50:59.000Z","4","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_no_text_2","0.9930909930909932","2","no_text","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:24:43.000Z","4","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_no_text_3","0.9883479883479883","3","no_text","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:58:15.000Z","13","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_no_text_4","0.9894399894399895","4","no_text","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T23:26:06.000Z","13","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_text_only_0","0.945084945084945","0","text_only","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:18:07.000Z","1221","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_text_only_1","0.957025457025457","1","text_only","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:51:21.000Z","533","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_text_only_2","0.9596809596809597","2","text_only","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:25:05.000Z","528","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","0.9509304509304508","3","text_only","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:58:45.000Z","1620","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","0.9515984515984516","4","text_only","TabPFN-v2 🤯","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T23:26:38.000Z","1621","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_all_0","0.993886993886994","0","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:29:58.000Z","1783","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_all_1","0.9951174951174951","1","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-03T13:19:35.000Z","1577","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_all_2","0.9956554956554957","2","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:30:35.000Z","1807","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_all_3","0.9919814919814919","3","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-03T13:19:36.000Z","1729","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_all_4","0.9925719925719927","4","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-03T13:19:35.000Z","1776","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_no_text_0","0.9926299926299926","0","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:29:31.000Z","11","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_no_text_1","0.9929554929554929","1","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:59:59.000Z","9","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_no_text_2","0.9945139945139945","2","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:29:04.000Z","8","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_no_text_3","0.9895439895439896","3","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-03T13:36:22.000Z","3","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_no_text_4","0.9909664909664909","4","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T23:31:25.000Z","9","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_text_only_0","0.9566264566264566","0","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T21:34:32.000Z","1736","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_text_only_1","0.9641179641179641","1","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:00:25.000Z","1793","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_text_only_2","0.965998465998466","2","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T22:29:31.000Z","1746","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","0.9596764596764596","3","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T23:01:02.000Z","1802","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","0.9610904610904611","4","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_CALIFORNIA_PRICES","2026-09-02T23:31:51.000Z","1802","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
