"Name","test_score","fold","multimodal_state","model","dataset","Created","Runtime","State","e5_model_name","git","Sweep"
"light_BIN_TEXT_OSHA_INJURY_all_3","0.535676116293814","3","all","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:56:40.000Z","100","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_all_4","0.590544334752287","4","all","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T23:00:40.000Z","102","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_no_text_0","0.569495516710443","0","no_text","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:43:51.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_no_text_1","0.547314554841047","1","no_text","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:47:31.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_no_text_2","0.577991123992392","2","no_text","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:51:25.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_no_text_3","0.5549859614165384","3","no_text","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:55:30.000Z","13","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_no_text_4","0.587247531926456","4","no_text","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:59:27.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_text_only_0","0.5259306222262476","0","text_only","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:44:07.000Z","97","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_text_only_1","0.5967575400778915","1","text_only","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:47:47.000Z","96","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_text_only_2","0.5565075627207681","2","text_only","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:51:41.000Z","102","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_text_only_3","0.5610542523322163","3","text_only","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:55:46.000Z","100","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"light_BIN_TEXT_OSHA_INJURY_text_only_4","0.5933882800470972","4","text_only","LightGBM 💡","BIN_TEXT_OSHA_INJURY","2026-09-01T22:59:43.000Z","101","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_all_0","0.5916855357304592","0","all","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:45:47.000Z","98","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_all_1","0.5776650665700571","1","all","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:49:35.000Z","104","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_all_2","0.5997645140838692","2","all","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:53:37.000Z","105","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_all_3","0.5756362648310841","3","all","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:57:43.000Z","102","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_all_4","0.6301421972647405","4","all","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T23:01:35.000Z","99","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_no_text_0","0.570872203604746","0","no_text","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:45:08.000Z","17","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_no_text_1","0.5405579204782175","1","no_text","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:49:14.000Z","16","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_no_text_2","0.5813603840231863","2","no_text","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:53:16.000Z","16","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_no_text_3","0.5075174350149443","3","no_text","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:57:22.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_no_text_4","0.6032062313196268","4","no_text","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T23:01:14.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_text_only_0","0.5647676840865864","0","text_only","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:45:29.000Z","103","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_text_only_1","0.57532832170999","1","text_only","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:49:27.000Z","99","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_text_only_2","0.5684811158409564","2","text_only","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:53:26.000Z","103","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_text_only_3","0.5616157956706821","3","text_only","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T22:57:31.000Z","101","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_OSHA_INJURY_text_only_4","0.5864867312743411","4","text_only","TabM Ⓜ️","BIN_TEXT_OSHA_INJURY","2026-09-01T23:01:28.000Z","103","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_all_0","0.5956525677022009","0","all","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:46:41.000Z","112","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_all_1","0.5828366995743139","1","all","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:50:47.000Z","113","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_all_2","0.5950095100081514","2","all","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:54:45.000Z","110","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_all_3","0.5861516167013856","3","all","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:58:55.000Z","112","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_all_4","0.6221447332669143","4","all","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T23:02:55.000Z","112","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_no_text_0","0.6042025178878725","0","no_text","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:46:12.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_no_text_1","0.5537270174803007","1","no_text","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:50:18.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_no_text_2","0.6244633638257405","2","no_text","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:54:24.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_no_text_3","0.5703650031700027","3","no_text","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:58:24.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_no_text_4","0.6052440902092202","4","no_text","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T23:02:25.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_text_only_0","0.5718866044742323","0","text_only","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:46:33.000Z","114","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_text_only_1","0.574848292727108","1","text_only","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:50:39.000Z","116","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_text_only_2","0.5561724481478127","2","text_only","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:54:40.000Z","117","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_text_only_3","0.5912507925006794","3","text_only","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T22:58:46.000Z","110","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_text_only_4","0.5723213477040123","4","text_only","TabPFN-v2 🤯","BIN_TEXT_OSHA_INJURY","2026-09-01T23:02:46.000Z","113","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_all_0","0.6094647223983336","0","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:47:19.000Z","111","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_all_1","0.5917851643872837","1","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:51:21.000Z","112","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_all_2","0.6161851281586812","2","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:55:27.000Z","110","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_all_3","0.5992120278960239","3","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:59:23.000Z","105","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_all_4","0.6274975092835794","4","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T23:03:19.000Z","106","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_no_text_0","0.6013766868943031","0","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:46:48.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_no_text_1","0.5666787428674939","1","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:50:59.000Z","16","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_no_text_2","0.6232949913957069","2","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:55:09.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_no_text_3","0.5653292274250521","3","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:59:02.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_no_text_4","0.5992391993478852","4","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T23:03:01.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_text_only_0","0.56921474504121","0","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:47:09.000Z","111","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_text_only_1","0.5710080608640522","1","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:51:11.000Z","105","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_text_only_2","0.5664975998550856","2","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:55:15.000Z","109","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_text_only_3","0.5918576215922471","3","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T22:59:15.000Z","109","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_text_only_4","0.5864867312743411","4","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_OSHA_INJURY","2026-09-01T23:03:18.000Z","110","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
