"Name","test_score","fold","multimodal_state","model","dataset","Created","Runtime","State","e5_model_name","git","Sweep"
"cat_MUL_TEXT_BOOKS_GOODREADS_text_only_0","0.7286895238624717","0","text_only","CatBoost 😸","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:39:07.000Z","95","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"cat_MUL_TEXT_BOOKS_GOODREADS_text_only_1","0.7555105094219142","1","text_only","CatBoost 😸","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:49:13.000Z","103","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"cat_MUL_TEXT_BOOKS_GOODREADS_text_only_2","0.716210055771231","2","text_only","CatBoost 😸","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:57:11.000Z","100","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"cat_MUL_TEXT_BOOKS_GOODREADS_text_only_3","0.7565086795112496","3","text_only","CatBoost 😸","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:04:11.000Z","270","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"cat_MUL_TEXT_BOOKS_GOODREADS_text_only_4","0.6936601574651159","4","text_only","CatBoost 😸","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:10:12.000Z","188","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_all_0","0.7555024080607762","0","all","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:37:29.000Z","184","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_all_1","0.7828382837438236","1","all","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:47:35.000Z","83","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_all_2","0.7394172299138635","2","all","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:57:43.000Z","370","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_all_3","0.7920453767410908","3","all","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:03:27.000Z","227","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_all_4","0.7738703223692429","4","all","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:09:25.000Z","374","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_no_text_0","0.702119426811684","0","no_text","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:33:54.000Z","1","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_no_text_1","0.7128802639658032","1","no_text","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:48:06.000Z","1","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_no_text_2","0.6789605055060585","2","no_text","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:54:49.000Z","3","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_no_text_3","0.7038763392864923","3","no_text","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:02:51.000Z","1","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_no_text_4","0.7119852582573062","4","no_text","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:08:58.000Z","1","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_text_only_0","0.7130427911314374","0","text_only","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:34:11.000Z","182","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_text_only_1","0.7634744334705319","1","text_only","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:48:23.000Z","183","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_text_only_2","0.7194976675071781","2","text_only","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:55:10.000Z","84","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_text_only_3","0.7462664083844422","3","text_only","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:03:07.000Z","183","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_MUL_TEXT_BOOKS_GOODREADS_text_only_4","0.730867291047058","4","text_only","LightGBM 💡","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:09:15.000Z","250","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_all_0","0.7645850879424684","0","all","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:40:56.000Z","82","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_all_1","0.7629062490918233","1","all","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:51:14.000Z","80","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_all_2","0.7452973080538051","2","all","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:59:42.000Z","254","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_all_3","0.7657333785129546","3","all","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:06:27.000Z","185","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_all_4","0.761470494426017","4","all","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:10:49.000Z","82","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_no_text_0","0.6906945082242514","0","no_text","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:40:49.000Z","4","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_no_text_1","0.7182075206532227","1","no_text","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:51:41.000Z","3","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_no_text_2","0.6857909836710833","2","no_text","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:59:06.000Z","4","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_no_text_3","0.7062830989745975","3","no_text","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:04:30.000Z","10","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_no_text_4","0.7015260621794038","4","no_text","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:11:33.000Z","9","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_text_only_0","0.7206689484487403","0","text_only","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:41:11.000Z","371","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_text_only_1","0.7555384451103008","1","text_only","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:52:02.000Z","186","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_text_only_2","0.7259783672824969","2","text_only","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:59:27.000Z","185","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_text_only_3","0.7402700559418204","3","text_only","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:04:57.000Z","381","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_MUL_TEXT_BOOKS_GOODREADS_text_only_4","0.7002733559164284","4","text_only","TabM Ⓜ️","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:12:00.000Z","382","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_all_0","0.7352311290265795","0","all","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:42:56.000Z","150","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_all_1","0.7299793577163269","1","all","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:54:19.000Z","262","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_all_2","0.7138360670104763","2","all","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:02:11.000Z","416","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_all_3","0.7467684070817966","3","all","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:07:35.000Z","264","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_all_4","0.7377390536805731","4","all","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:13:27.000Z","365","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_no_text_0","0.7157167612365175","0","no_text","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:42:35.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_no_text_1","0.7159045182375711","1","no_text","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:53:59.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_no_text_2","0.6838463633800257","2","no_text","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:59:07.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_no_text_3","0.7198791831411614","3","no_text","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:05:01.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_no_text_4","0.7237207151683894","4","no_text","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:12:15.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_text_only_0","0.6889638624929036","0","text_only","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:44:22.000Z","205","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_text_only_1","0.7170478073698322","1","text_only","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:52:49.000Z","104","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_text_only_2","0.6903954739912623","2","text_only","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:59:28.000Z","97","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_text_only_3","0.712940565929164","3","text_only","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:05:23.000Z","100","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_text_only_4","0.6952372462532789","4","text_only","TabPFN-v2 🤯","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:12:37.000Z","261","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_all_0","0.7510135317757727","0","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:47:37.000Z","404","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_all_1","0.7557517966273809","1","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:55:26.000Z","201","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_all_2","0.7266134701232124","2","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T14:07:11.000Z","301","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_all_3","0.7777789010873944","3","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T13:31:06.000Z","83","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_all_4","0.7590073336967104","4","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T14:01:38.000Z","252","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_no_text_0","0.720388130354846","0","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T14:13:11.000Z","2","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_no_text_1","0.7114202172494379","1","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:54:42.000Z","4","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_no_text_2","0.6914077049869776","2","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:02:10.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_no_text_3","0.7194566163950585","3","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:07:46.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_no_text_4","0.7117803629207021","4","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:13:36.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_text_only_0","0.7040275729891082","0","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T13:51:11.000Z","204","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_text_only_1","0.740485420024911","1","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-02T23:55:02.000Z","410","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_text_only_2","0.7024522557371075","2","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:02:31.000Z","297","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_text_only_3","0.7524212235533487","3","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:08:08.000Z","300","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_text_only_4","0.7297257758494274","4","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_BOOKS_GOODREADS","2026-09-03T00:13:41.000Z","335","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
