"Name","test_score","fold","multimodal_state","model","dataset","Created","Runtime","State","e5_model_name","git","Sweep"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_all_1","0.7285482390223297","1","all","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:38:33.000Z","140","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_all_2","0.7170186641195295","2","all","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:39:45.000Z","36","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_all_3","0.7481064321114637","3","all","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:43:53.000Z","139","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_all_4","0.7214127218453181","4","all","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:46:50.000Z","84","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_no_text_0","0.759769369001144","0","no_text","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:35:30.000Z","23","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_no_text_1","0.7194460845660452","1","no_text","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:38:18.000Z","19","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_no_text_2","0.6954447749122334","2","no_text","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:41:05.000Z","17","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_no_text_3","0.7260856123256001","3","no_text","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:42:08.000Z","5","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_no_text_4","0.6961324193964886","4","no_text","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:46:30.000Z","24","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_text_only_0","0.026229125202870796","0","text_only","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:35:32.000Z","156","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_text_only_1","0.011773161468730642","1","text_only","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:38:24.000Z","156","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_text_only_2","0.030651352127251674","2","text_only","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:41:11.000Z","119","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_text_only_3","0.03104915348016879","3","text_only","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:43:43.000Z","103","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_FIFA22_WAGES_text_only_4","0.01590344941501698","4","text_only","TabPFN-v2 🤯","REG_TEXT_FIFA22_WAGES","2026-09-03T05:45:17.000Z","33","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_all_0","0.8155644415452705","0","all","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T14:12:26.000Z","118","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_all_1","0.7715182629128102","1","all","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:38:54.000Z","123","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_all_2","0.8032804237896213","2","all","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:41:42.000Z","104","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_all_3","0.8293354399663609","3","all","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T13:57:36.000Z","82","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_all_4","0.8196022819499487","4","all","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:47:12.000Z","125","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_no_text_0","0.8000871610190731","0","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T14:12:09.000Z","11","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_no_text_1","0.7743070914641483","1","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:38:39.000Z","7","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_no_text_2","0.788899859269313","2","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:41:16.000Z","12","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_no_text_3","0.7990320810648632","3","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T14:11:43.000Z","11","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_no_text_4","0.7888817678203962","4","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:47:02.000Z","13","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_text_only_0","0.050153602764824945","0","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:36:13.000Z","109","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_text_only_1","0.03532561264963441","1","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T13:33:54.000Z","32","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_text_only_2","0.046104648366969925","2","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:41:17.000Z","153","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_text_only_3","0.06394735239835425","3","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:44:09.000Z","153","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_FIFA22_WAGES_text_only_4","0.04142114046117984","4","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_FIFA22_WAGES","2026-09-03T05:47:07.000Z","105","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
