"Name","test_score","fold","multimodal_state","model","dataset","Created","Runtime","State","e5_model_name","git","Sweep"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_text_only_0","0.7865584762736253","0","text_only","TabPFN-v2 🤯","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-01T23:53:10.000Z","1461","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_text_only_1","0.7776366548462501","1","text_only","TabPFN-v2 🤯","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T00:39:09.000Z","1462","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_text_only_2","0.7807938188719457","2","text_only","TabPFN-v2 🤯","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T01:25:08.000Z","1390","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_text_only_3","0.7926537857536717","3","text_only","TabPFN-v2 🤯","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T02:09:52.000Z","1394","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_text_only_4","0.7883048111786921","4","text_only","TabPFN-v2 🤯","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T02:54:46.000Z","1393","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_all_0","0.8347427079595644","0","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-01T23:55:26.000Z","1505","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_all_1","0.833853363662657","1","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T00:44:33.000Z","1502","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_all_2","0.8340598448269609","2","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T01:34:53.000Z","1435","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_all_3","0.8503602408397519","3","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T02:23:50.000Z","1439","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_all_4","0.8353093343730416","4","all","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T03:12:23.000Z","1433","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_no_text_0","0.8556528419870322","0","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-01T23:54:54.000Z","27","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_no_text_1","0.850438211202788","1","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T00:43:35.000Z","27","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_no_text_2","0.8524346477241455","2","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T01:33:32.000Z","27","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_no_text_3","0.8626790122443643","3","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T02:22:17.000Z","26","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_no_text_4","0.8527811412820755","4","no_text","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T03:10:59.000Z","27","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_text_only_0","0.7728165445885237","0","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-01T23:54:57.000Z","1493","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_text_only_1","0.7672607983222947","1","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T00:44:06.000Z","1491","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_text_only_2","0.7680107876658339","2","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T01:34:04.000Z","1422","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_text_only_3","0.7748758925664991","3","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T02:22:48.000Z","1423","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_text_only_4","0.7690498916441845","4","text_only","TabPFN-v2p5 🇩🇪","MUL_TEXT_MELBOURNE_AIRBNB","2026-09-02T03:11:31.000Z","1433","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
