"Name","test_score","fold","multimodal_state","model","dataset","Created","Runtime","State","e5_model_name","git","Sweep"
"tabm_BIN_TEXT_IMDB_GENRE_all_4","0.8142857142857143","4","all","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:20.000Z","34","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_0","0.7660714285714285","0","no_text","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:22:25.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_1","0.8851190476190476","1","no_text","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:05.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_2","0.8160714285714287","2","no_text","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:25:50.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_3","0.8803571428571428","3","no_text","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:27:31.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_4","0.8172619047619047","4","no_text","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:12.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_0","0.7476190476190476","0","text_only","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:22:25.000Z","34","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_1","0.7886904761904763","1","text_only","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:15.000Z","33","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_2","0.7011904761904763","2","text_only","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:25:50.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_3","0.8267857142857142","3","text_only","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:27:32.000Z","34","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_4","0.7839285714285714","4","text_only","TabM Ⓜ️","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:15.000Z","35","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_0","0.8232142857142857","0","all","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:22:57.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_1","0.894047619047619","1","all","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:47.000Z","37","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_2","0.8247023809523808","2","all","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:26:21.000Z","38","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_3","0.886904761904762","3","all","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:28:01.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_4","0.8601190476190477","4","all","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:47.000Z","37","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_0","0.7913690476190476","0","no_text","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:22:46.000Z","16","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_1","0.8886904761904761","1","no_text","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:27.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_2","0.8101190476190476","2","no_text","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:26:11.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_3","0.8827380952380952","3","no_text","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:27:52.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_4","0.8476190476190476","4","no_text","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:33.000Z","16","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_0","0.7351190476190477","0","text_only","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:22:56.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_1","0.76875","1","text_only","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:31.000Z","38","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_2","0.7214285714285714","2","text_only","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:26:13.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_3","0.8199404761904762","3","text_only","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:27:57.000Z","37","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_4","0.8047619047619048","4","text_only","TabPFN-v2 🤯","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:38.000Z","37","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_0","0.8419642857142857","0","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:23:23.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_1","0.8946428571428572","1","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:57.000Z","38","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_2","0.8303571428571428","2","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:26:42.000Z","35","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_3","0.8982142857142857","3","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:28:23.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_4","0.86875","4","all","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:58.000Z","34","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_0","0.8035714285714286","0","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:23:02.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_1","0.8875","1","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:48.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_2","0.8267857142857142","2","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:26:32.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_3","0.8910714285714285","3","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:28:09.000Z","14","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_4","0.8529761904761904","4","no_text","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:54.000Z","15","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_0","0.7464285714285714","0","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:23:08.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_1","0.7821428571428571","1","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:24:52.000Z","35","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_2","0.7202380952380952","2","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:26:33.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_3","0.8303571428571428","3","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:28:13.000Z","36","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_4","0.7931547619047619","4","text_only","TabPFN-v2p5 🇩🇪","BIN_TEXT_IMDB_GENRE","2026-09-01T23:29:57.000Z","37","finished","intfloat/e5-small-v2","6778aef","zzlutjez"
