"Name","test_score","fold","multimodal_state","model","dataset","Created","Runtime","State","e5_model_name","git","Sweep"
"cat_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","0.8377012308545193","2","text_only","CatBoost 😸","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:09:25.000Z","164","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"cat_REG_TEXT_USED_CAR_PAKISTAN_text_only_3","0.8895705005835747","3","text_only","CatBoost 😸","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:13:40.000Z","138","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"cat_REG_TEXT_USED_CAR_PAKISTAN_text_only_4","0.820660700524735","4","text_only","CatBoost 😸","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:18:50.000Z","182","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_0","0.8480508659208438","0","all","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T04:54:15.000Z","55","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_1","0.9628129493879016","1","all","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:02:06.000Z","60","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_2","0.9302505906321683","2","all","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:08:15.000Z","131","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_3","0.9297482892101565","3","all","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:13:06.000Z","267","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_all_4","0.9428770144438329","4","all","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:17:47.000Z","269","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","0.8117673285194891","0","no_text","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T04:54:46.000Z","1","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","0.9167645452671215","1","no_text","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:02:56.000Z","1","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","0.8927709205892166","2","no_text","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:06:28.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_3","0.8458386402191886","3","no_text","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:11:02.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_no_text_4","0.8990045354278164","4","no_text","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:15:19.000Z","2","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","0.7619746274121233","0","text_only","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T04:55:06.000Z","160","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","0.9153390184149663","1","text_only","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:03:18.000Z","130","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","0.8191691126498282","2","text_only","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:06:45.000Z","54","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_3","0.8879958332850565","3","text_only","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:11:18.000Z","54","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"light_REG_TEXT_USED_CAR_PAKISTAN_text_only_4","0.8018509170192609","4","text_only","LightGBM 💡","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:15:35.000Z","55","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_0","0.8848818632591658","0","all","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:00:18.000Z","138","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_1","0.9722663480146155","1","all","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:05:55.000Z","170","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_2","0.9657912306052154","2","all","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:10:50.000Z","290","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_3","0.9642131237318873","3","all","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:14:04.000Z","59","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_all_4","0.9554051673025925","4","all","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:19:52.000Z","149","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","0.852007699098831","0","no_text","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T04:57:28.000Z","10","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","0.9374731489819985","1","no_text","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:05:03.000Z","37","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","0.924417171032051","2","no_text","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:10:04.000Z","32","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_3","0.9280020648366893","3","no_text","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:15:16.000Z","25","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_no_text_4","0.9111155508926482","4","no_text","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:19:20.000Z","13","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","0.7888979564738352","0","text_only","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T04:57:55.000Z","59","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","0.8830940371706784","1","text_only","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:05:44.000Z","134","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","0.7765667317031999","2","text_only","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:10:41.000Z","140","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_3","0.8795408447036782","3","text_only","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:15:32.000Z","184","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabm_REG_TEXT_USED_CAR_PAKISTAN_text_only_4","0.7634874828814648","4","text_only","TabM Ⓜ️","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:19:41.000Z","171","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_0","0.8087632082962773","0","all","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:01:17.000Z","209","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_1","0.872182012349378","1","all","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:06:39.000Z","238","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_2","0.8544675627635862","2","all","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:09:37.000Z","68","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_3","0.8304145414763038","3","all","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:15:59.000Z","312","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_all_4","0.9001550702848181","4","all","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:20:40.000Z","245","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","0.804975088763989","0","no_text","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T04:59:08.000Z","3","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","0.8668348728944386","1","no_text","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:04:48.000Z","3","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","0.7857475124879127","2","no_text","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:10:55.000Z","6","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_3","0.8355738392344102","3","no_text","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:15:57.000Z","6","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_no_text_4","0.8350064833508987","4","no_text","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:20:19.000Z","6","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","0.6801405577166859","0","text_only","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T04:59:24.000Z","68","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","0.8328481310507292","1","text_only","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:05:04.000Z","69","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","0.7674105748826614","2","text_only","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:10:59.000Z","238","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_3","0.7744591360559896","3","text_only","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:15:58.000Z","243","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2_REG_TEXT_USED_CAR_PAKISTAN_text_only_4","0.7492981875836525","4","text_only","TabPFN-v2 🤯","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:19:10.000Z","66","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_all_0","0.8484579384831917","0","all","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T13:32:40.000Z","61","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_all_1","0.9057494454242138","1","all","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:07:48.000Z","302","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_all_2","0.9484146039095713","2","all","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:12:27.000Z","191","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_all_3","0.8728747429416288","3","all","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:16:38.000Z","148","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_all_4","0.889400409727825","4","all","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T13:54:49.000Z","153","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_no_text_0","0.9098122888648394","0","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T14:12:35.000Z","5","finished","intfloat/e5-small-v2","0e19d58",""
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_no_text_1","0.9042834808635056","1","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:06:43.000Z","5","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_no_text_2","0.8391635254165342","2","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:11:20.000Z","5","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_no_text_3","0.5957650551636966","3","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:16:17.000Z","4","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_no_text_4","0.9152013966272222","4","no_text","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:21:28.000Z","7","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_0","0.7573297261198668","0","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:02:26.000Z","304","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_1","0.9288289562070193","1","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:07:05.000Z","220","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_2","0.8322522339830893","2","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:11:41.000Z","212","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_3","0.8892034188313509","3","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:16:18.000Z","189","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
"tabpfnv2p5_REG_TEXT_USED_CAR_PAKISTAN_text_only_4","0.7824777463873108","4","text_only","TabPFN-v2p5 🇩🇪","REG_TEXT_USED_CAR_PAKISTAN","2026-09-03T05:21:49.000Z","302","finished","intfloat/e5-small-v2","0e19d58","asuqv7o0"
